fips_keys,final_2019_crimes,crime_rate
20037,135.0,346.4381030589201
20039,1.0,34.96503496503497
20041,42.0,223.07202039515616
20043,7.0,91.09838625715773
20045,15.0,12.469864494139163
20047,0.0,0.0
20049,3.0,118.90606420927466
20051,81.0,281.4943527367506
20053,20.0,320.9757663296421
20055,168.0,457.14285714285717
20057,144.0,421.311331519354
20059,91.0,356.0528992878942
20061,257.0,755.3269654665687
20063,4.0,151.285930408472
20065,5.0,198.4914648670107
20067,18.0,241.06066693451183
20069,4.0,66.2361318099023
20071,3.0,253.16455696202533
20073,25.0,411.11659266568
20075,9.0,347.35623311462757
20077,14.0,250.26814444047193
20079,114.25190279587791,331.13614119316554
20081,0.0,0.0
20083,4.0,213.21961620469082
20085,20.0,150.76134479119554
20087,35.0,185.283218634198
20089,2.0,69.32409012131716
20091,1104.5722096962345,186.73896962942632
20093,13.0,332.73611466598413
20095,13.0,177.1117166212534
20097,3.0,119.76047904191617
20099,83.0,412.54535513693526
20101,2.0,127.87723785166241
20103,417.5751651018297,517.1529693502133
20105,1.0,32.8515111695138
20107,24.0,248.16461586185503
20109,1.2642487046632125,45.07125506820722
20111,57.0,171.4234158371177
20113,45.0,157.52441628452408
20115,16.0,133.73453694416582
20117,8.0,82.05969843060826
20119,6.0,143.54066985645932
20121,63.42779030376542,189.80695545310894
20123,10.0,162.73393002441009
20125,178.0,547.3386427231635
20127,14.0,251.52712899748474
20129,6.0,217.86492374727672
20131,12.512533549399908,123.62941951783328
20133,12.0,74.49714427613608
20135,8.0,278.1641168289291
20137,8.0,146.89680499449136
20139,41.0,258.1701404193691
20141,1.0,28.328611898016995
20143,4.0,68.7049124012367
20145,26.0,392.2160205159149
20147,7.0,131.08614232209737
20149,44.0,184.50958191806097
20151,24.0,253.91451544646637
20153,8.0,319.744204636291
20155,188.0,299.5299928303991
20157,4.0,85.87376556462002
20159,9.0,93.18699523710913
20161,276.0,367.72543167768066
20163,6.0,118.74134177716209
20165,11.0,363.9973527465255
20167,23.0,331.03051237766266
20169,257.0,469.82687702235785
20171,14.0,284.7264592231035
20173,4735.058755950155,922.3391781738796
20175,43.0,192.40234462392053
20177,1012.0,569.0124373074241
20179,2.0,79.80845969672785
20181,16.0,269.4509936005389
20183,0.0,0.0
20185,2.0,47.83544606553456
20187,3.0,146.19883040935673
20189,4.0,71.39032661074424
20191,49.689341253967925,214.97508546321677
20193,18.735751295336787,239.8943827828014
20195,5.0,176.05633802816902
20197,14.0,203.22252866889244
20199,0.0,0.0
20201,4.0,72.81995266703076
20203,4.0,187.79342723004694
20205,17.0,195.67219152854514
20207,1.0,31.675641431738992
20209,77.42483489817025,46.963705726745715
21001,8.0,41.61897825408386
21003,16.0,76.39419404125286
21005,6.0,26.7749564906957
21007,9.0,112.05179282868527
21009,59.0,134.44535593838302
21011,5.0,40.46944556859571
21013,44.0,164.23425777313275
21015,122.0,93.25791163430668
21017,19.0,94.72529663974474
21019,81.0,169.87542468856174
21021,32.0,106.76631522754572
21023,3.0,36.12281757977122
21025,2.0,15.411882561454881
21027,11.0,54.52022204599524
21029,60.0,74.84002943707824
21031,4.0,31.338138514572233
21033,11.0,86.60053534876397
21035,35.0,90.12024615701522
21037,93.0,100.14968608996242
21039,2.0,41.80602006688963
21041,8.0,74.96954362290319
21043,12.0,44.18424831547553
21045,5.0,31.47623544224111
21047,135.0,189.03856386702887
21049,52.0,144.56089627755694
21051,7.0,34.36763550667714
21053,0.0,0.0
21055,3.0,33.333333333333336
21057,0.0,0.0
21059,160.0,159.24517785695804
21061,11.0,90.62448508815291
21063,0,0.0
21065,4.0,28.121484814398205
21067,1008.0,314.40949965845397
21069,4.0,27.561496589264795
21071,12.0,32.91639236339697
21073,109.0,215.71770666350014
21075,6.0,97.87928221859706
21077,2.0,22.891152569531876
21079,11.0,63.055316709658925
21081,6.0,24.04713237946375
21083,69.0,185.24484536082474
21085,17.0,64.76930696841544
21087,4.0,36.433190636670005
21089,13.0,36.56307129798903
21091,2.0,22.93577981651376
21093,129.0,118.86443004966506
21095,7.0,26.218210419865912
21097,14.0,74.77833564790086
21099,6.0,32.035880185808104
21101,85.0,185.4720809967488
21103,2.0,12.56992018100685
21105,2.0,44.34589800443459
21107,37.0,81.62184818336237
21109,4.0,29.91996409604308
21111,4852.920844602621,632.3691288074209
21113,62.0,116.91054457685925
21115,9.0,39.763188124061145
21117,287.0,173.23804234975975
21119,2.0,13.10615989515072
21121,29.646942041009837,94.52237220152985
21123,7.0,49.28189242466911
21125,32.0,53.01787696538927
21127,8.0,51.04970965477634
21129,4.0,58.13108559802354
21131,1.0,9.724788485850432
21133,2.0,8.970621215519174
21135,6.0,44.71938585376761
21137,9.0,36.77071416898186
21139,2.0,21.65674066053059
21141,45.0,167.27380863876292
21143,3.0,36.27130939426913
21145,111.0,170.06802721088434
21147,1.0,5.72573718866304
21149,3.0,32.31713885597328
21151,117.0,128.85178740556375
21153,6.0,48.03458490112881
21155,17.0,88.33922261484099
21157,24.0,76.94280584765325
21159,4.0,34.34065934065934
21161,23.0,134.40860215053763
21163,19.0,67.41891987793628
21165,0.0,0.0
21167,12.0,55.57613931085587
21169,2.0,19.928258270227182
21171,5.0,47.049967065023054
21173,25.0,89.6571510543681
21175,4.0,30.102347983142685
21177,28.0,90.4655746179445
21179,39.0,85.43263964950712
21181,2.0,27.96029637914162
21183,22.0,91.39628598728761
21185,35.079155397378884,53.176823862505316
21187,2.0,18.52537977028529
21189,0.0,0.0
21191,8.0,54.89980785067252
21193,22.0,82.63221153846153
21195,20.0,33.615140259172726
21197,2.0,16.25487646293888
21199,66.0,102.56410256410257
21201,0.0,0.0
21203,6.0,35.6718192627824
21205,16.0,65.2874688864406
21207,11.0,61.87422657216785
21209,51.0,93.29211407247517
21211,45.0,95.08716323296355
21213,24.0,131.99142055766376
21215,0.0,0.0
21217,41.0,160.33788275781157
21219,2.0,16.239038648911983
21221,11.0,76.12983597480795
21223,0.0,0.0
21225,7.0,47.820740538324905
21227,250.0,194.3226689052638
21229,12.0,99.8086999916826
21231,17.0,82.74116616373017
21233,1.0,7.6522803795531065
21235,24.353057958990163,67.40211441418772
21237,0.0,0.0
21239,23.0,87.39265901664261
22001,349.82359846247834,560.1031084785986
22003,29.0,113.20165508626746
22005,403.0,327.33888915964064
22007,70.0,311.4156063706736
22009,234.0,575.3768226413238
22011,21.845782048472124,58.97411669808635
22013,83.0,611.9138897080508
22015,1227.714038621653,970.532603911219
22017,982.2859613783471,399.5777429934984
22019,1104.0,547.5674415605672
22021,38.0,380.30424339471574
22023,0,0.0
22025,28.0,286.7089903747696
22027,20.0,125.11729746637474
22029,102.0,515.7245424208717
22031,93.0,340.79665799406354
22033,2836.0,639.0798692094654
22035,46.0,648.2525366403607
22037,73.0,376.8519952506324
22039,28.04915353059992,83.50696219178874
22041,58.0,286.5895839509833
22043,0.0,0.0
22045,0,0.0
22047,269.0,819.5722381329596
22049,6.0,37.78575477045154
22051,1540.0,354.1451075083362
22053,46.0,146.3057790782736
22055,961.1853401193757,397.22834370751104
22057,313.0,319.03616422717823
22059,33.0,
22061,177.0,374.6348897261144
22063,644.0,463.54946447080505
22065,49.0,433.3981956483283
22067,132.0,515.4236626317844
22069,256.0,660.3213908019294
22071,4524.0,1157.492100449027
22073,1391.0,894.568279161897
22075,37.0,158.5397206273031
22077,154.0,699.4912790697674
22079,1175.0,897.152019546461
22081,33.0,385.2889667250438
22083,12.0,58.96805896805897
22085,27.0,112.54220332624733
22087,19.0,41.0668741624519
22089,133.0,252.02281469690942
22091,61.0,592.4055550160241
22093,91.0,427.06964520367933
22095,93.0,215.06868322464268
22097,590.1272480069217,709.5263406037149
22099,203.81465988062428,379.31709201337054
22101,269.0,527.7821378119604
22103,371.0,145.4018145832925
22105,1023.0,774.6654853585951
22107,6.0,131.550098662574
22109,428.0,381.9586984846592
22111,72.0,322.10441551469603
22113,209.0,349.11885074751524
22115,118.15421795152787,237.993429383088
22117,465.0,1001.3998061806826
22119,147.0,374.5986443096682
22121,142.0,544.0404582199916
22123,40.0,362.2860248165927
22125,34.0,220.37853253824218
22127,56.0,391.2527073290016
23001,190.0,176.5766435568112
23003,64.0,94.38275155215385
23005,330.0,112.89500422501
23007,28.0,93.38936695350543
23009,16.0,29.303492610025454
23011,149.0,122.37891468793377
23013,10.0,25.15153801654971
23015,34.0,99.41229788602672
23017,62.0,107.73240660295396
23019,67.0,44.14458339373015
23021,7.0,41.5775718698028
23023,20.0,56.41430666817105
23025,70.0,138.55898653998418
23027,14.0,35.408078100103694
23029,41.0,130.19592899558603
23031,277.0,135.57430646645392
24001,228.0,319.1266008817972
24003,2320.0,406.1091418318673
24005,4738.0,572.2097828791161
24009,133.0,145.33771896274766
24011,45.0,136.16145723017337
24013,245.00060364429365,146.09544698793292
24015,307.0,299.36032451829317
24017,589.0,369.4457686228266
24019,136.0,423.1750575642542
24021,573.9993963557064,228.30118142235222
24023,79.0,270.2240465195827
24025,473.0,187.53320487507037
24027,517.0,162.14266672939112
24029,21.0,107.49385749385749
24031,1602.0,153.51738809617356
24033,2804.0,308.5828738706021
24035,72.0,145.06769825918764
24037,231.0,205.71733903286133
24039,69.0,268.17987484939175
24041,75.0,201.79191218015984
24043,495.0,329.76037412813355
24045,426.0,415.4516817991203
24047,130.0,251.134936733314
24510,11101.0,1822.7285265798841
25001,695.0,325.53303106381384
25003,447.0,353.5693098675104
25005,2238.0,398.9041720956015
25007,88.0,508.31792975970427
25009,2102.0,268.2230921962648
25011,178.0,252.20680958385876
25013,2624.0,560.838350741978
25015,421.0,261.4387202543594
25017,2967.0,185.33996484350112
25019,28.0,250.7163323782235
25021,1173.0,167.46688138976097
25023,1762.0,341.934745188753
25025,5114.0,641.9743787699048
25027,2632.0,319.1184957782272
26001,14.0,135.2265043948614
26003,21.0,229.4831165992788
26005,267.1837761174999,230.04724875153897
26007,94.0,329.59326788218794
26009,45.0,193.9153667155046
26011,43.0,285.33510285335103
26013,17.0,201.87626172663576
26015,142.0,234.5556656755864
26017,427.6545377922639,410.7954908478675
26019,30.0,170.30939540164633
26021,860.0,557.959684168867
26023,122.0,280.3759795923057
26025,809.0,602.7776949900158
26027,79.0,153.32958096384138
26029,64.0,244.38674201924545
26031,53.0,208.5136517428594
26033,92.0,244.49227989050996
26035,45.4196804783943,148.18335610059802
26037,102.27071137418152,130.4656410646666
26039,36.0,259.1419522027066
26041,89.0,247.04380169877314
26043,26.0,102.20527536459767
26045,606.1659746577243,553.7987635741524
26047,63.0,190.3093281778637
26049,2392.156571707223,586.4925704461473
26051,77.0,304.60065667154555
26053,27.0,179.27096474337694
26055,250.44624142384018,271.6896555947974
26057,88.0,215.07478736924432
26059,167.0,364.97147977358657
26061,26.0,72.08206265594677
26063,48.0,153.11493189575427
26065,1466.5633139680942,504.68992555348115
26067,189.0,293.93468118195955
26069,59.0,234.1548597055205
26071,38.0,340.7460545193687
26073,159.5803195216057,225.753055004535
26075,793.0,499.88653269119243
26077,1546.0,588.4032046280614
26079,32.0,181.97327267557577
26081,2339.0,360.8894018246593
26083,2.0,94.74182851729039
26085,9.0,75.93655079311509
26087,141.36141587993785,160.5686361343259
26089,24.553758576159815,113.40180388028733
26091,308.0,313.06858031530476
26093,200.0,105.39962266935083
26095,48.0,757.3366992742191
26097,29.0,269.01669758812614
26099,2255.1550500224475,259.1164277738141
26101,87.0,355.72637690640715
26103,173.0,259.42476681762287
26105,101.0,348.82917731574224
26107,162.0,374.55781369216896
26109,60.0,260.03293750541735
26111,87.34546220773609,104.78730994869666
26113,40.0,266.1698163428267
26115,112.76688464121287,75.31499638756729
26117,198.0,312.238815384858
26119,14.0,151.10631408526714
26121,783.0,451.82547880228736
26123,136.94027974646303,283.1333576199459
26125,2187.173617059766,174.52918899123162
26127,125.05972025353694,473.4241378465208
26129,62.0,296.6791080486171
26131,18.0,306.2787136294028
26133,78.0,334.90768570201806
26135,23.0,278.85548011639185
26137,46.0,187.83176806859944
26139,722.3719285524496,252.08576572716504
26141,15.0,117.98017932987258
26143,28.0,117.3954970441491
26145,1183.5674211472463,617.0166046195392
26147,461.17617126339877,289.59802775775916
26149,246.0,404.36583601814715
26151,91.63858412006216,221.9120574405186
26153,31.0,385.1888667992048
26155,188.0,275.09511267193443
26157,138.43257885275372,261.49451038507283
26159,256.4442953300505,340.3013553040825
26161,1345.233115358787,366.5485327953098
26163,17163.338589947165,976.6885766137217
26165,122.0,366.85109453933126
27001,14.0,88.41732979664013
27003,537.4380733098989,153.4428179943923
27005,49.0,144.07103584134546
27007,135.0,290.9294657672995
27009,66.85216422532446,166.59314766210088
27011,1.0,20.016012810248196
27013,146.0,218.5792349726776
27015,19.0,75.50768986209911
27017,26.0,72.96607077708865
27019,56.0,54.92942549706226
27021,40.0,136.66803334700012
27023,14.647402030596774,122.54163833846546
27025,41.0,74.12094368616107
27027,78.0,122.93919238407466
27029,13.0,147.37558099988664
27031,10.0,186.01190476190476
27033,37.0,327.46260731038143
27035,91.0,141.707024619649
27037,546.5002330725201,129.67050491336403
27039,21.0,101.6014320963762
27041,48.209960165787734,128.51534179028
27043,19.0,137.67118324759076
27045,11.0,52.50847295813643
27047,49.0,160.85086826642154
27049,55.729061859168226,120.50569099850415
27051,2.0,33.69839932603201
27053,5674.1656092953,455.45007968902024
27055,7.0,37.53753753753754
27057,38.0,180.78881012417335
27059,30.0,76.0841998478316
27061,75.0,166.14607562969363
27063,7.0,70.32348804500704
27065,6.0,37.292560134253215
27067,109.0,254.42916832006725
27069,0.0,0.0
27071,19.0,151.81781861765882
27073,0.0,0.0
27075,0.0,0.0
27077,6.0,159.10898965791569
27079,7.302097200850637,25.85545358278676
27081,2.0,35.22987493394398
27083,28.0,108.70409193260346
27085,48.0,133.95847287340925
27087,10.0,181.78512997636793
27089,0.0,0.0
27091,28.0,141.04372355430183
27093,16.0,69.24908028565245
27095,50.074770626953,193.60050503364778
27097,18.0,54.43987418340189
27099,63.0,158.26362197603436
27101,2.0,24.108003857280618
27103,37.0,108.97096071155093
27105,38.0,174.84126253795895
27107,0.0,0.0
27109,301.0,194.43314019210771
27111,93.09962560369664,159.97873632390522
27113,8.0,56.4055559472608
27115,138.0,472.23077712760494
27117,5.0,54.401044500054404
27119,69.0,218.9016845912249
27121,11.0,99.56553222302679
27123,2249.7871760409416,413.22807131722783
27125,3.0,74.71980074719801
27127,17.0,111.39505930148745
27129,22.0,150.15015015015015
27131,80.76443386282448,122.02830530002942
27133,7.0,74.45224420336099
27135,12.0,78.11991406809453
27137,476.0,238.28713599887865
27139,177.69790279914935,122.3182948195831
27141,160.91990594038845,170.3523135411626
27143,11.0,73.8651625033575
27145,249.1531592073341,157.2420412537135
27147,40.0,109.04233568683041
27149,5.0,51.07774032076821
27151,8.0,85.47921786515654
27153,28.00043094252725,114.31546885983201
27155,7.0,211.41649048625794
27157,14.270938140831772,66.26242346116808
27159,14.689983287988374,107.58739774416563
27161,26.0,138.74066168623264
27163,261.2470749872422,102.07435980090575
27165,17.0,154.93984688297485
27167,6.0,95.37434430138292
27169,43.0,84.77082306554954
27171,119.09739943127275,88.58908897132712
27173,4.3525979694032255,44.35090655597336
28001,19.0,60.76888633019894
28003,0,0.0
28005,0,0.0
28007,23.0,124.74914573954547
28009,0,0.0
28011,51.0,160.13564431047476
28013,0,0.0
28015,0,0.0
28017,0,0.0
28019,8.0,96.65337682735291
28021,21.0,231.04852018923975
28023,0,0.0
28025,39.0,198.5743380855397
28027,0.0,0.0
28029,0,0.0
28031,0,0.0
28033,252.0,140.80178795921216
28035,64.41048012653707,85.62490711280584
28037,0,0.0
28039,21.0,87.80365430446962
28041,2.0,14.657383657017224
28043,0,0.0
28045,44.0,93.69476799897787
28047,531.0,259.65516229670123
28049,813.1274141392963,340.5098950737641
28051,0,0.0
28053,0,0.0
28055,0,0.0
28057,17.0,72.45759099820987
28059,267.0,187.53160645052537
28061,0,0.0
28063,0,0.0
28065,0,0.0
28067,125.0,182.87687265917603
28069,2.0,20.11465352509303
28071,52.0,97.03302855010263
28073,137.58951987346293,222.02959523868861
28075,208.0,272.6831762346124
28077,0,0.0
28079,0,0.0
28081,0.0,0.0
28083,93.0,318.2533707480665
28085,77.0,224.35897435897434
28087,0,0.0
28089,401.04395648702916,383.5465623142529
28091,34.0,136.05442176870747
28093,31.0,87.0810977836456
28095,3.0,8.409721638213776
28097,0,0.0
28099,2.0,6.818491749624983
28101,0,0.0
28103,0,0.0
28105,91.0,183.79382775892714
28107,115.0,336.3556595495759
28109,2.0,3.6219417229576774
28111,0,0.0
28113,0.0,0.0
28115,42.0,132.83572648491366
28117,33.0,130.66719461492772
28119,0,0.0
28121,500.8286293736745,328.0314843582691
28123,0.0,0.0
28125,0,0.0
28127,0,0.0
28129,0,0.0
28131,52.0,284.52615451958854
28133,0,0.0
28135,0,0.0
28137,0,0.0
28139,0,0.0
28141,28.0,144.02551309089037
28143,40.0,400.4805766920304
28145,0,0.0
28147,0,0.0
28149,156.0,335.34684752466734
28151,17.0,36.910784462730966
28153,0,0.0
28155,0,0.0
28157,0,0.0
28159,0,0.0
28161,0,0.0
28163,0,0.0
29001,93.0,366.5891442311483
29003,3.0,17.13991887105068
29005,4.0,76.49646203863071
29007,30.0,116.9864295741694
29009,63.046681313912174,177.4463307456014
29011,6.0,50.860388234296856
29013,53.0,325.2331860579283
29015,49.0,256.45051551787304
29017,62.0,507.1574642126789
29019,509.0,286.51682230890907
29021,480.62371512481644,543.3232140230799
29023,269.0,630.6264066016505
29025,27.0,298.70560902754727
29027,208.92486761174882,465.42553323029875
29029,131.56143259122902,289.36223241813445
29031,300.0,382.20942528442754
29033,17.0,193.5998177884068
29035,27.0,439.2386530014641
29037,883.5548748954258,852.8768930523332
29039,55.0,391.65420494196394
29041,29.0,387.54510223172525
29043,752.6968679910713,878.7233743387322
29045,7.0,103.26006785661602
29047,1811.1851416990953,746.8311953434393
29049,39.23942300877527,191.4118195550013
29051,111.07513238825116,144.77422987663564
29053,20.0,113.25028312570782
29055,40.77662256076014,168.81933659335985
29057,50.0,659.8046978094484
29059,8.0,48.14346753324908
29061,17.0,204.94273658830622
29063,18.136861866408285,144.7937239853767
29065,18.71193038699336,120.37266250880256
29067,25.0,187.88516458740418
29069,100.0,333.0336030905518
29071,191.5985799189919,185.67373115774814
29073,58.0,394.26279654680167
29075,1.0,15.114873035066505
29077,2110.7146163989155,728.4455253381865
29079,16.0,160.12810248198556
29081,4.0,47.10870333294076
29083,149.0,685.5302507476421
29085,1.0,10.633772862611655
29087,8.0,180.50541516245488
29089,23.0,228.6736925830185
29091,136.0,339.1182924396569
29093,6.0,59.031877213695395
29095,5879.81552906729,844.5389834573307
29097,377.38551375631664,314.6977266146737
29099,580.0,258.98522444641907
29101,87.0,162.06549681457471
29103,1.0,25.33569799847986
29105,112.39674866213969,316.33432400478364
29107,44.76034456026443,137.3143067161531
29109,89.95331868608783,235.45523684977442
29111,7.0,70.31642390758414
29113,251.0,444.42870549073075
29115,17.0,140.3450837942706
29117,33.0,218.16739389131297
29119,66.0,289.7023966289176
29121,15.0,98.69070333574578
29123,34.0,279.1690614993021
29125,25.0,283.9940929228672
29127,77.22881445463015,269.9553077972251
29129,0.0,0.0
29131,43.2720223017816,171.70756042133883
29133,53.0,390.4523353469869
29135,18.0,112.17748971706345
29137,5.363548271576331,62.15724037056821
29139,3.0,26.116479498563596
29141,102.23346060818109,504.33358299137234
29143,121.12449949281938,689.7750540593358
29145,186.61448624368333,320.75367178357396
29147,20.0,89.44943870477212
29149,38.0,356.9080492157415
29151,4.0,29.379360998898274
29153,20.0,217.2260236776366
29155,127.0,762.1676768889156
29157,59.0,307.43577718722315
29159,216.0,509.97520953842525
29161,157.0,351.7813130181492
29163,48.0,260.092115957735
29165,720.6154638931733,715.7341569428233
29167,67.0,211.0369157112259
29169,221.53633583666863,422.5776553870646
29171,2.0,41.83225266680611
29173,58.40763727379352,570.7214898748634
29175,94.0,377.8438781252512
29177,123.06864588475118,538.0050093322455
29179,0.2880696130066407,4.579803068468055
29181,5.0,36.85413134812413
29183,613.7589255101541,155.66180362427505
29185,17.0,181.43009605122734
29186,63.0,352.9807261317795
29187,136.0,204.07244571822997
29189,3588.6247975202477,359.97155210405737
29195,68.0,295.9610027855153
29197,4.0,87.81558726673984
29199,8.0,163.19869441044472
29201,88.87550050718062,230.0507351414092
29203,21.4577333609296,261.13829087172445
29205,5.0,83.15316813570597
29207,73.0,248.4937195765395
29209,60.0,189.78333069745375
29211,25.0,400.192092204258
29213,169.0,306.63715208476975
29215,74.23172266208041,289.92236627902054
29217,110.0,534.1102209274096
29219,112.2410744898459,325.7802643887206
29221,82.0,329.84714400643605
29223,26.0,197.04433497536945
29225,26.58851561001306,68.78415627994583
29227,6.0,296.00394671928956
29229,29.31054397698998,161.02040310382893
29510,5792.0,1879.4577089566285
30001,11.0,116.83483802442909
30003,65.0,485.54567864346006
30005,0,0.0
30007,28.0,470.9840201850294
30009,29.0,273.6623572709257
30011,0,0.0
30013,385.0,471.66921898928024
30015,1.0,17.445917655268666
30017,29.0,247.2504049791116
30019,0,0.0
30021,15.0,166.3524453809471
30023,13.0,142.76301339775972
30025,5.0,171.17425539198905
30027,29.0,258.4439889492915
30029,352.0,352.3558794382326
30031,305.0,282.2427657940276
30033,0.0,0.0
30035,44.0,320.4194581998252
30037,2.0,274.72527472527474
30039,1.0,30.202355783751134
30041,74.0,450.23119980530544
30043,26.0,218.1757153646052
30045,0,0.0
30047,128.0,426.4818578615933
30049,276.0,407.0496276085835
30051,0.0,0.0
30053,28.0,143.31780723754926
30055,0.0,0.0
30057,14.0,168.63406408094434
30059,6.0,317.79661016949154
30061,1.0,23.52387673488591
30063,432.0,368.25818990870266
30065,11.0,230.80151070079734
30067,39.0,238.50293542074363
30069,0,0.0
30071,15.0,367.91758646063283
30073,5.0,83.41675008341674
30075,0,0.0
30077,19.0,277.21038809454336
30079,11.0,878.5942492012779
30081,93.0,218.7617613850207
30083,47.0,419.6803286007679
30085,86.0,769.5749440715884
30087,20.0,218.53146853146853
30089,8.0,68.48728704734184
30091,9.0,258.3979328165375
30093,120.0,345.1251078515962
30095,21.0,221.84660891612086
30097,20.0,544.959128065395
30099,13.0,213.60499507065396
30101,31.0,633.6876533115291
30103,0,0.0
30105,40.0,535.403560433677
30107,9.0,420.16806722689074
30109,0.0,0.0
30111,861.0,541.4821895753673
31001,51.0,161.4588279988603
31003,1.0,15.770383220312253
31005,0.0,0.0
31007,0.0,0.0
31009,0.0,0.0
31011,2.0,37.885963250615646
31013,16.0,145.85232452142208
31015,0.0,0.0
31017,2.0,66.33499170812604
31019,77.0,156.47544148428133
31021,5.0,76.80491551459293
31023,6.0,74.7291069871715
31025,46.0,177.6885043263288
31027,3.0,35.30242409978819
31029,2.0,52.868094105207504
31031,11.0,190.34435023360444
31033,30.0,312.3698458975427
31035,0.0,0.0
31037,12.0,112.00298674631324
31039,7.0,78.19481680071493
31041,13.0,120.0812857934602
31043,37.0,183.41347345461756
31045,11.0,124.85811577752554
31047,46.0,193.82294695150213
31049,4.0,218.45985800109227
31051,2.0,34.971148802238154
31053,52.0,141.82462839219966
31055,2975.0,530.6653205307724
31057,0.0,0.0
31059,5.0,90.13881377321074
31061,1.0,33.47840642785403
31063,3.0,113.63636363636363
31065,12.0,252.79123657046557
31067,34.0,157.45114383625082
31069,1.0,53.648068669527895
31071,0.0,0.0
31073,2.0,99.35419771485346
31075,0.0,0.0
31077,0.0,0.0
31079,275.0,448.8696645719416
31081,6.0,65.11123168746609
31083,0.0,0.0
31085,1.0,111.98208286674132
31087,1.0,35.52397868561279
31089,9.0,88.43470570895155
31091,0.0,0.0
31093,2.0,31.16721209287829
31095,17.0,237.96192609182532
31097,6.0,116.25653943034295
31099,10.0,153.1628120692296
31101,15.0,185.91968269707488
31103,2.0,263.1578947368421
31105,3.0,82.57638315441783
31107,0.0,0.0
31109,1144.0,365.31080157620113
31111,107.0,303.43419448146784
31113,0.0,0.0
31115,1.0,165.2892561983471
31117,0.0,0.0
31119,45.0,128.2782212086659
31121,9.0,115.41420877147986
31123,3.0,62.74837900020916
31125,1.0,28.21670428893905
31127,10.0,143.41029685931449
31129,2.0,47.1253534401508
31131,31.0,194.36955295002824
31133,0.0,0.0
31135,0.0,0.0
31137,18.0,197.8021978021978
31139,0.0,0.0
31141,35.0,105.50431060469042
31143,0.0,0.0
31145,13.0,120.72808320950966
31147,11.0,138.17359628187415
31149,0.0,0.0
31151,54.0,378.4162578836721
31153,212.0,116.9771342809217
31155,19.0,89.77084809827547
31157,76.0,210.67805067361533
31159,5.0,29.118863199580687
31161,13.0,248.51844771554195
31163,5.0,164.85328058028355
31165,0.0,0.0
31167,2.0,33.57394661742488
31169,4.0,79.09827961241844
31171,0.0,0.0
31173,7.0,97.4794596852806
31175,10.0,237.75558725630054
31177,12.0,58.936201561809334
31179,6.0,64.29489927132448
31181,0.0,0.0
31183,0.0,0.0
31185,17.0,123.68133866860677
32001,36.0,148.3985325034008
32003,12099.0,554.4902759115016
32005,62.0,128.81243247735395
32007,166.0,317.4178251142513
32009,6.0,619.1950464396285
32011,22.0,1183.4319526627219
32013,34.0,202.0442120275731
32015,62.0,1098.7063618642567
32017,7.0,135.13513513513513
32019,185.0,340.198602427363
32021,4.0,89.68609865470852
32023,117.0,263.6322667868409
32027,32.0,483.7490551776266
32029,31.0,777.3319959879639
32031,2140.0,468.33692245741196
32033,7.0,72.32152081826635
32510,178.0,324.97763496613294
33001,121.0,198.72879268152477
33003,57.0,118.40957247912253
33005,90.0,118.35564556429341
33007,48.0,151.22396899908637
33009,113.0,125.86742706929392
33011,941.0,227.82572905443845
33013,187.0,124.73568708018436
33015,259.0,84.54133875616516
33017,182.0,140.94978470307612
33019,45.0,104.39866369710468
34001,672.0,252.5318953044851
34003,709.0,76.2046023710487
34005,663.0,148.75410027327675
34007,1892.0,373.3684862789055
34009,161.0,172.95833959993985
34011,631.0,415.3884639184759
34013,3012.0,378.67549069403725
34015,301.0,103.3778098329126
34017,2224.0,331.9175101410948
34019,58.0,46.465795566522196
34021,1277.0,347.0844363751013
34023,1059.0,128.2206509104998
34025,815.0,131.10081250331774
34027,267.0,54.116612178467264
34029,555.0,93.05600965770479
34031,1842.0,365.739610076305
34033,181.0,287.3471979679314
34035,182.0,55.178602829267696
34037,76.0,53.716700946403456
34039,1575.0,284.2790952885478
34041,78.0,73.68082975949821
35001,7959.521183109149,1174.216603346003
35003,1.0,28.36074872376631
35005,460.0,706.1279626673216
35006,65.0,241.71655944368004
35007,33.0,271.20315581854044
35009,274.0,550.9531086624306
35011,4.0,196.078431372549
35013,759.0,
35015,295.0,510.9817778701587
35017,53.0,191.55011023166722
35019,18.0,413.5079255685734
35021,0,0.0
35023,22.0,511.98510588782875
35025,322.0,458.1868890248588
35027,99.0,508.7097271466009
35028,19.0,102.01342281879195
35029,198.0,822.1567080513225
35031,620.0,855.9043595902702
35033,6.0,132.27513227513228
35035,266.0,402.19544279299026
35037,5.0,60.05284650492434
35039,46.94806635111328,119.89087145001989
35041,58.0,307.07327403642523
35043,285.86900441404794,200.32304939878904
35045,1214.0,959.5700114610914
35047,87.0,313.6491455764655
35049,458.66174612568966,307.2225396540291
35051,63.0,571.1177590426979
35053,75.0,444.8926325780045
35055,52.0,158.60428231562253
35057,76.0,489.7222759198402
35059,5.0,120.97749818533754
35061,765.0,1006.221473950044
36001,1013.0,330.001824294389
36003,62.0,132.79643591501028
36005,0.0,0.0
36007,616.811090631993,319.28022994802626
36009,150.30957494209594,194.90096723602642
36011,84.0,108.49208911850178
36013,304.0,236.58323994521228
36015,178.0,209.6707697744272
36017,111.0,231.68924419211422
36019,128.0,158.8424357494757
36021,85.0,140.79607758692086
